case_id,track,prediction_id,t_hat,gt_start_ms,detection_delay_seconds,root_service,fault_type,ada_rca_top1,ada_rca_labelled_rank
gaia-v3-13869,reconstruction,test-pred-001252,1627338960000,1627338924690,35.31,mobservice2,login_failure,mobservice2,1
gaia-v3-14167,reconstruction,test-pred-001253,1627339110000,1627339086022,23.978,mobservice1,login_failure,mobservice1,1
gaia-v3-13871,reconstruction,test-pred-001254,1627339290000,1627339257652,32.348,mobservice2,login_failure,mobservice2,1
gaia-v3-13873,reconstruction,test-pred-001255,1627339350000,1627339330039,19.961,mobservice2,login_failure,mobservice1,4
gaia-v3-13874,reconstruction,test-pred-001256,1627339590000,1627339563522,26.478,mobservice2,login_failure,logservice1,4
gaia-v3-14169,reconstruction,test-pred-001257,1627339830000,1627339805957,24.043,mobservice1,login_failure,mobservice2,5
gaia-v3-13876,reconstruction,test-pred-001258,1627339890000,1627339875547,14.453,mobservice2,login_failure,logservice2,4
gaia-v3-14170,reconstruction,test-pred-001259,1627340130000,1627340114534,15.466,mobservice1,login_failure,mobservice2,3
gaia-v3-14171,reconstruction,test-pred-001260,1627340280000,1627340254115,25.885,mobservice1,login_failure,mobservice2,3
gaia-v3-13878,reconstruction,test-pred-001261,1627340640000,1627340627912,12.088,mobservice2,login_failure,mobservice1,2
gaia-v3-13879,reconstruction,test-pred-001262,1627341120000,1627341084919,35.081,mobservice2,login_failure,mobservice1,2
gaia-v3-13880,reconstruction,test-pred-001263,1627341660000,1627341647641,12.359,mobservice2,login_failure,mobservice1,2
gaia-v3-13881,reconstruction,test-pred-001264,1627341840000,1627341809962,30.038,mobservice2,login_failure,mobservice1,2
gaia-v3-14177,reconstruction,test-pred-001265,1627341990000,1627341971432,18.568,mobservice1,login_failure,mobservice1,1
gaia-v3-13883,reconstruction,test-pred-001267,1627342710000,1627342684009,25.991,mobservice2,login_failure,mobservice1,3
gaia-v3-13767,reconstruction,test-pred-001268,1627342920000,1627342876732,43.268,webservice2,memory_anomalies,logservice1,9
gaia-v3-13885,reconstruction,test-pred-001269,1627343550000,1627343529649,20.351,mobservice2,login_failure,mobservice1,2
gaia-v3-14182,reconstruction,test-pred-001270,1627343610000,1627343581916,28.084,mobservice1,login_failure,mobservice1,1
gaia-v3-13886,reconstruction,test-pred-001271,1627343970000,1627343932320,37.68,mobservice2,login_failure,mobservice2,1
gaia-v3-13887,reconstruction,test-pred-001272,1627344420000,1627344407880,12.12,mobservice2,login_failure,mobservice2,1
gaia-v3-13888,reconstruction,test-pred-001273,1627344510000,1627344492313,17.687,mobservice2,login_failure,mobservice2,1
gaia-v3-14184,reconstruction,test-pred-001278,1627345200000,1627345197111,2.889,mobservice1,login_failure,mobservice1,1
gaia-v3-13895,reconstruction,test-pred-001280,1627345860000,1627345844673,15.327,mobservice2,login_failure,mobservice2,1
gaia-v3-14189,reconstruction,test-pred-001281,1627346040000,1627346014721,25.279,mobservice1,login_failure,mobservice2,7
gaia-v3-13773,reconstruction,test-pred-001282,1627346130000,1627346078041,51.959,dbservice2,memory_anomalies,mobservice2,8
gaia-v3-13902,reconstruction,test-pred-001283,1627346910000,1627346883544,26.456,mobservice2,login_failure,logservice1,2
gaia-v3-13903,reconstruction,test-pred-001284,1627347240000,1627347205539,34.461,mobservice2,login_failure,mobservice2,1
gaia-v3-13904,reconstruction,test-pred-001285,1627347360000,1627347331420,28.58,mobservice2,login_failure,dbservice2,2
gaia-v3-13906,reconstruction,test-pred-001286,1627347480000,1627347469559,10.441,mobservice2,login_failure,mobservice1,2
gaia-v3-13907,reconstruction,test-pred-001287,1627347600000,1627347583272,16.728,mobservice2,login_failure,mobservice1,4
gaia-v3-13908,reconstruction,test-pred-001288,1627348260000,1627348227800,32.2,mobservice2,login_failure,mobservice2,1
gaia-v3-14197,reconstruction,test-pred-001290,1627349430000,1627349398023,31.977,mobservice1,login_failure,mobservice1,1
gaia-v3-13909,reconstruction,test-pred-001291,1627349760000,1627349722116,37.884,mobservice2,login_failure,mobservice1,3
gaia-v3-13915,reconstruction,test-pred-001293,1627350750000,1627350712235,37.765,mobservice2,login_failure,mobservice2,1
gaia-v3-13916,reconstruction,test-pred-001294,1627350840000,1627350828005,11.995,mobservice2,login_failure,mobservice2,1
gaia-v3-13918,reconstruction,test-pred-001295,1627350960000,1627350925293,34.707,mobservice2,login_failure,mobservice1,2
gaia-v3-14207,reconstruction,test-pred-001296,1627351380000,1627351347124,32.876,mobservice1,login_failure,mobservice1,1
gaia-v3-14209,reconstruction,test-pred-001297,1627351440000,1627351423427,16.573,mobservice1,login_failure,logservice1,6
gaia-v3-14213,reconstruction,test-pred-001299,1627352370000,1627352333611,36.389,mobservice1,login_failure,mobservice1,1
gaia-v3-14384,reconstruction,test-pred-001300,1627352520000,1627352463141,56.859,redisservice1,memory_anomalies,mobservice2,8
gaia-v3-14219,reconstruction,test-pred-001301,1627353180000,1627353120270,59.73,mobservice1,memory_anomalies,mobservice1,1
gaia-v3-13927,reconstruction,test-pred-001303,1627354200000,1627354183676,16.324,mobservice2,login_failure,mobservice1,5
gaia-v3-13928,reconstruction,test-pred-001304,1627354410000,1627354389965,20.035,mobservice2,login_failure,mobservice2,1
gaia-v3-13930,reconstruction,test-pred-001305,1627354620000,1627354584531,35.469,mobservice2,login_failure,dbservice1,3
gaia-v3-13931,reconstruction,test-pred-001306,1627354770000,1627354734259,35.741,mobservice2,login_failure,mobservice2,1
gaia-v3-13933,reconstruction,test-pred-001307,1627355400000,1627355386404,13.596,mobservice2,login_failure,mobservice2,1
gaia-v3-13934,reconstruction,test-pred-001308,1627355580000,1627355539374,40.626,mobservice2,login_failure,mobservice1,3
gaia-v3-13935,reconstruction,test-pred-001309,1627355790000,1627355765298,24.702,mobservice2,login_failure,mobservice2,1
gaia-v3-14225,reconstruction,test-pred-001310,1627355970000,1627355929299,40.701,mobservice1,login_failure,mobservice2,2
gaia-v3-13936,reconstruction,test-pred-001311,1627356510000,1627356469334,40.666,mobservice2,login_failure,mobservice2,1
gaia-v3-13937,reconstruction,test-pred-001312,1627356630000,1627356616072,13.928,mobservice2,login_failure,mobservice2,1
gaia-v3-13938,reconstruction,test-pred-001313,1627356690000,1627356649472,40.528,mobservice2,login_failure,mobservice2,1
gaia-v3-14388,reconstruction,test-pred-001314,1627356780000,1627356766165,13.835,redisservice2,memory_anomalies,mobservice1,6
gaia-v3-13945,reconstruction,test-pred-001317,1627358550000,1627358510110,39.89,mobservice2,login_failure,mobservice2,1
gaia-v3-13946,reconstruction,test-pred-001318,1627358670000,1627358654702,15.298,mobservice2,login_failure,mobservice2,1
gaia-v3-14236,reconstruction,test-pred-001319,1627359090000,1627359078361,11.639,mobservice1,login_failure,mobservice2,2
gaia-v3-13947,reconstruction,test-pred-001320,1627359240000,1627359220589,19.411,mobservice2,login_failure,mobservice2,1
gaia-v3-13949,reconstruction,test-pred-001321,1627359540000,1627359520767,19.233,mobservice2,login_failure,mobservice2,1
gaia-v3-13950,reconstruction,test-pred-001322,1627359630000,1627359600836,29.164,mobservice2,login_failure,logservice2,2
gaia-v3-14241,reconstruction,test-pred-001323,1627360020000,1627359981023,38.977,mobservice1,login_failure,mobservice1,1
gaia-v3-13952,reconstruction,test-pred-001325,1627360440000,1627360419734,20.266,mobservice2,login_failure,mobservice1,3
gaia-v3-13953,reconstruction,test-pred-001326,1627360620000,1627360598472,21.528,mobservice2,login_failure,mobservice2,1
gaia-v3-13954,reconstruction,test-pred-001327,1627360680000,1627360665723,14.277,mobservice2,login_failure,mobservice1,2
gaia-v3-13956,reconstruction,test-pred-001328,1627360830000,1627360805422,24.578,mobservice2,login_failure,mobservice2,1
gaia-v3-13957,reconstruction,test-pred-001329,1627360890000,1627360868131,21.869,mobservice2,login_failure,mobservice1,2
gaia-v3-13961,reconstruction,test-pred-001331,1627361940000,1627361925082,14.918,mobservice2,login_failure,mobservice2,1
gaia-v3-13962,reconstruction,test-pred-001332,1627362060000,1627362019071,40.929,mobservice2,login_failure,mobservice1,3
gaia-v3-14248,reconstruction,test-pred-001333,1627362180000,1627362143860,36.14,mobservice1,login_failure,mobservice2,2
gaia-v3-13963,reconstruction,test-pred-001334,1627362510000,1627362470690,39.31,mobservice2,login_failure,mobservice1,2
gaia-v3-13964,reconstruction,test-pred-001335,1627362720000,1627362705662,14.338,mobservice2,login_failure,mobservice1,4
gaia-v3-13965,reconstruction,test-pred-001337,1627362990000,1627362970934,19.066,mobservice2,login_failure,logservice2,4
gaia-v3-13966,reconstruction,test-pred-001338,1627363260000,1627363230520,29.48,mobservice2,login_failure,mobservice2,1
gaia-v3-13967,reconstruction,test-pred-001339,1627363320000,1627363303106,16.894,mobservice2,login_failure,mobservice1,2
gaia-v3-14255,reconstruction,test-pred-001340,1627363470000,1627363430449,39.551,mobservice1,login_failure,logservice1,3
gaia-v3-13968,reconstruction,test-pred-001341,1627363680000,1627363654766,25.234,mobservice2,login_failure,mobservice1,2
gaia-v3-13969,reconstruction,test-pred-001343,1627364130000,1627364102114,27.886,mobservice2,login_failure,mobservice1,3
gaia-v3-13970,reconstruction,test-pred-001344,1627364760000,1627364723584,36.416,mobservice2,login_failure,mobservice1,3
gaia-v3-13775,reconstruction,test-pred-001345,1627365240000,1627365187221,52.779,dbservice2,memory_anomalies,mobservice2,6
gaia-v3-13972,reconstruction,test-pred-001346,1627366020000,1627365998386,21.614,mobservice2,login_failure,mobservice2,1
gaia-v3-13974,reconstruction,test-pred-001347,1627366320000,1627366298643,21.357,mobservice2,login_failure,mobservice2,1
gaia-v3-13975,reconstruction,test-pred-001348,1627366380000,1627366350156,29.844,mobservice2,login_failure,mobservice2,1
gaia-v3-13991,reconstruction,test-pred-001350,1627371780000,1627371746901,33.099,mobservice2,login_failure,mobservice2,1
gaia-v3-13992,reconstruction,test-pred-001351,1627371870000,1627371845178,24.822,mobservice2,login_failure,mobservice1,4
gaia-v3-13993,reconstruction,test-pred-001352,1627372080000,1627372067882,12.118,mobservice2,login_failure,mobservice1,2
gaia-v3-14281,reconstruction,test-pred-001353,1627372140000,1627372109019,30.981,mobservice1,login_failure,logservice1,5
gaia-v3-13994,reconstruction,test-pred-001354,1627372350000,1627372316640,33.36,mobservice2,login_failure,mobservice1,5
gaia-v3-14283,reconstruction,test-pred-001355,1627372560000,1627372523014,36.986,mobservice1,login_failure,mobservice2,2
gaia-v3-14284,reconstruction,test-pred-001356,1627372650000,1627372621776,28.224,mobservice1,login_failure,mobservice2,4
gaia-v3-13996,reconstruction,test-pred-001357,1627372740000,1627372720413,19.587,mobservice2,login_failure,mobservice1,5
gaia-v3-14001,reconstruction,test-pred-001358,1627373700000,1627373698013,1.987,mobservice2,login_failure,mobservice2,1
gaia-v3-14002,reconstruction,test-pred-001359,1627373820000,1627373782635,37.365,mobservice2,login_failure,mobservice1,2
gaia-v3-14003,reconstruction,test-pred-001360,1627374000000,1627373962421,37.579,mobservice2,login_failure,mobservice1,4
gaia-v3-14004,reconstruction,test-pred-001361,1627374600000,1627374598953,1.047,mobservice2,login_failure,mobservice2,1
gaia-v3-14294,reconstruction,test-pred-001362,1627374930000,1627374908642,21.358,mobservice1,login_failure,mobservice2,3
gaia-v3-14006,reconstruction,test-pred-001364,1627375290000,1627375273353,16.647,mobservice2,login_failure,mobservice2,1
gaia-v3-14007,reconstruction,test-pred-001365,1627376250000,1627376234565,15.435,mobservice2,login_failure,mobservice2,1
gaia-v3-14008,reconstruction,test-pred-001366,1627376370000,1627376332885,37.115,mobservice2,login_failure,mobservice1,2
gaia-v3-14009,reconstruction,test-pred-001367,1627376820000,1627376782595,37.405,mobservice2,login_failure,mobservice1,3
gaia-v3-14301,reconstruction,test-pred-001368,1627376940000,1627376908927,31.073,mobservice1,login_failure,mobservice2,2
gaia-v3-14011,reconstruction,test-pred-001369,1627377060000,1627377052504,7.496,mobservice2,login_failure,mobservice2,1
gaia-v3-14012,reconstruction,test-pred-001370,1627377330000,1627377301592,28.408,mobservice2,login_failure,mobservice2,1
gaia-v3-14304,reconstruction,test-pred-001371,1627377540000,1627377499496,40.504,mobservice1,login_failure,logservice2,4
gaia-v3-14014,reconstruction,test-pred-001372,1627378020000,1627377999634,20.366,mobservice2,login_failure,mobservice2,1
gaia-v3-14015,reconstruction,test-pred-001373,1627378530000,1627378492552,37.448,mobservice2,login_failure,mobservice1,2
gaia-v3-14016,reconstruction,test-pred-001374,1627378620000,1627378603773,16.227,mobservice2,login_failure,mobservice2,1
gaia-v3-14017,reconstruction,test-pred-001375,1627378770000,1627378754524,15.476,mobservice2,login_failure,mobservice1,4
gaia-v3-14018,reconstruction,test-pred-001376,1627379160000,1627379123077,36.923,mobservice2,login_failure,mobservice1,2
gaia-v3-14310,reconstruction,test-pred-001377,1627379400000,1627379380601,19.399,mobservice1,login_failure,mobservice2,4
gaia-v3-14312,reconstruction,test-pred-001379,1627379670000,1627379658386,11.614,mobservice1,login_failure,mobservice2,2
gaia-v3-14019,reconstruction,test-pred-001380,1627379790000,1627379762253,27.747,mobservice2,login_failure,mobservice1,4
gaia-v3-14020,reconstruction,test-pred-001382,1627380780000,1627380763479,16.521,mobservice2,login_failure,mobservice1,4
gaia-v3-14021,reconstruction,test-pred-001384,1627381020000,1627380997590,22.41,mobservice2,login_failure,mobservice2,1
gaia-v3-14022,reconstruction,test-pred-001385,1627381080000,1627381043128,36.872,mobservice2,login_failure,mobservice1,5
gaia-v3-14318,reconstruction,test-pred-001387,1627382010000,1627381997873,12.127,mobservice1,login_failure,mobservice2,2
gaia-v3-14319,reconstruction,test-pred-001388,1627382070000,1627382041667,28.333,mobservice1,login_failure,logservice1,4
gaia-v3-14026,reconstruction,test-pred-001390,1627382430000,1627382408953,21.047,mobservice2,login_failure,mobservice1,2
gaia-v3-14027,reconstruction,test-pred-001391,1627383210000,1627383198435,11.565,mobservice2,login_failure,mobservice2,1
gaia-v3-14029,reconstruction,test-pred-001392,1627383300000,1627383277866,22.134,mobservice2,login_failure,mobservice1,3
gaia-v3-14323,reconstruction,test-pred-001393,1627383390000,1627383356299,33.701,mobservice1,login_failure,mobservice1,1
gaia-v3-14030,reconstruction,test-pred-001394,1627383690000,1627383669324,20.676,mobservice2,login_failure,mobservice2,1
gaia-v3-14031,reconstruction,test-pred-001395,1627383810000,1627383795331,14.669,mobservice2,login_failure,mobservice2,1
gaia-v3-14032,reconstruction,test-pred-001396,1627384260000,1627384229947,30.053,mobservice2,login_failure,mobservice1,5
gaia-v3-14033,reconstruction,test-pred-001397,1627384530000,1627384504576,25.424,mobservice2,login_failure,mobservice2,1
gaia-v3-14034,reconstruction,test-pred-001398,1627384590000,1627384559256,30.744,mobservice2,login_failure,mobservice1,7
gaia-v3-14327,reconstruction,test-pred-001399,1627384890000,1627384887145,2.855,mobservice1,login_failure,mobservice1,1
gaia-v3-14036,reconstruction,test-pred-001400,1627385610000,1627385595576,14.424,mobservice2,login_failure,mobservice2,1
gaia-v3-14037,reconstruction,test-pred-001401,1627385970000,1627385933469,36.531,mobservice2,login_failure,mobservice2,1
gaia-v3-14038,reconstruction,test-pred-001402,1627386450000,1627386430091,19.909,mobservice2,login_failure,mobservice1,2
gaia-v3-14040,reconstruction,test-pred-001404,1627387320000,1627387284084,35.916,mobservice2,login_failure,mobservice1,4
gaia-v3-14042,reconstruction,test-pred-001405,1627387590000,1627387570684,19.316,mobservice2,login_failure,mobservice1,4
gaia-v3-14333,reconstruction,test-pred-001406,1627387680000,1627387661776,18.224,mobservice1,login_failure,logservice1,3
gaia-v3-14044,reconstruction,test-pred-001407,1627388130000,1627388120946,9.054,mobservice2,login_failure,mobservice2,1
gaia-v3-14045,reconstruction,test-pred-001408,1627388220000,1627388205525,14.475,mobservice2,login_failure,mobservice2,1
gaia-v3-14046,reconstruction,test-pred-001409,1627388280000,1627388248118,31.882,mobservice2,login_failure,mobservice2,1
gaia-v3-14047,reconstruction,test-pred-001410,1627388370000,1627388338422,31.578,mobservice2,login_failure,logservice2,6
gaia-v3-14048,reconstruction,test-pred-001411,1627388880000,1627388859267,20.733,mobservice2,login_failure,mobservice2,1
gaia-v3-14049,reconstruction,test-pred-001413,1627389450000,1627389417080,32.92,mobservice2,login_failure,mobservice1,2
